YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-05,WEEKDAY,19,TRAIN,NS7,24671,44971
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,CC21,1092,2126
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,TE22,4654,8810
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,EW4,7645,10934
2026-05,WEEKDAY,22,TRAIN,NS27/CE2/TE20,2668,1317
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,NS11,8091,27713
2026-05,WEEKDAY,17,TRAIN,NE4/DT19,78820,57516
2026-05,WEEKDAY,10,TRAIN,CC2,1849,4729
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,PE3,3688,4902
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,DT27,4792,4285
2026-05,WEEKDAY,10,TRAIN,EW4,13665,5790
2026-05,WEEKDAY,21,TRAIN,PE3,2363,6739
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,NS28,1894,3985
2026-05,WEEKDAY,0,TRAIN,NS10,765,6469
2026-05,WEEKDAY,6,TRAIN,NE4/DT19,8646,15663
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,NS4/BP1,4051,1497
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,EW31,1811,824
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,NS24/NE6/CC1,14563,27291
2026-05,WEEKDAY,8,TRAIN,CC26,6429,26555
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,PE7,844,3215
2026-05,WEEKDAY,8,TRAIN,CG1/DT35,2878,75679
2026-05,WEEKDAY,7,TRAIN,DT29,27456,8839
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,EW14/NS26,1328,4950
2026-05,WEEKDAY,9,TRAIN,CC17/TE9,12318,10009
2026-05,WEEKDAY,16,TRAIN,PE6,8088,8586
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,EW10,8703,9604
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,NS24/NE6/CC1,18961,30006
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,NE4/DT19,48164,39486
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,BP12,1518,1188
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,NS18,912,170
2026-05,WEEKDAY,18,TRAIN,EW27,86370,153169
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,DT13,5222,9368
2026-05,WEEKDAY,23,TRAIN,TE1,396,1044
2026-05,WEEKDAY,11,TRAIN,EW19,13640,7926
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,PW5,1853,2557
2026-05,WEEKDAY,19,TRAIN,EW33,5870,11344
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,DT28,6903,3008
2026-05,WEEKDAY,14,TRAIN,CC14,7780,7518
2026-05,WEEKDAY,23,TRAIN,EW15,11351,2469
2026-05,WEEKDAY,20,TRAIN,EW2/DT32,46779,63376
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,NS4/BP1,643,2959
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,NS2,18672,16629
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,CC5,687,847
2026-05,WEEKDAY,5,TRAIN,NE8,1377,68
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,SE2,3187,3348
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,NS11,6431,868
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,DT20,4231,3627
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,EW15,1415,4447
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,NS25/EW13,50623,7663
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,DT2,1759,1825
2026-05,WEEKDAY,9,TRAIN,PE2,9195,2371
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,EW27,29779,23389
2026-05,WEEKDAY,10,TRAIN,EW31,1321,1196
2026-05,WEEKDAY,23,TRAIN,TE23,420,847
2026-05,WEEKDAY,8,TRAIN,DT29,30315,9566
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,DT20,4553,3694
2026-05,WEEKDAY,22,TRAIN,DT20,5840,2948
2026-05,WEEKDAY,12,TRAIN,CC17/TE9,7988,4449
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,NE16/STC,34840,28806
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,NS8,9848,9102
2026-05,WEEKDAY,21,TRAIN,SW2,2439,1364
2026-05,WEEKDAY,18,TRAIN,NS9/TE2,89955,194957
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,SW8,142,955
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,DT8,2205,2751
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,EW2/DT32,33301,24492
2026-05,WEEKDAY,11,TRAIN,CC24,20269,21180
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,BP9,353,1110
2026-05,WEEKDAY,21,TRAIN,CC10/DT26,10230,16952
2026-05,WEEKDAY,13,TRAIN,EW15,31615,36232
2026-05,WEEKDAY,17,TRAIN,CC28,5486,6404
2026-05,WEEKDAY,21,TRAIN,CC20,2488,4437
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,TE6,10463,3722
2026-05,WEEKDAY,23,TRAIN,NS13,7221,29416
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,SW4,1864,2255
2026-05,WEEKDAY,10,TRAIN,NE9,22055,15283
2026-05,WEEKDAY,17,TRAIN,DT24,10793,8603
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,CC27,112,322
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,CC2,2856,1579
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,NE5,6319,9957
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,NE4/DT19,33707,48998
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,TE8,7854,8046
2026-05,WEEKDAY,9,TRAIN,NE11,19232,12124
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,PW4,1666,630
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,EW29,4359,7405
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,CC28,2,43
2026-05,WEEKDAY,7,TRAIN,CC6,2325,12357
2026-05,WEEKDAY,18,TRAIN,DT8,14855,9763
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,DT30,5001,4570
2026-05,WEEKDAY,11,TRAIN,DT13,7690,12522
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,BP2,1235,179
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,BP10,1843,592
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,PW7,302,132
2026-05,WEEKDAY,6,TRAIN,PW1,106,798
2026-05,WEEKDAY,11,TRAIN,EW7,12033,8695
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,EW17,14179,14874
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,CC19/DT9,1628,1457
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,TE6,863,17
2026-05,WEEKDAY,9,TRAIN,SE2,9922,2600
2026-05,WEEKDAY,15,TRAIN,EW14/NS26,45867,26205
2026-05,WEEKDAY,14,TRAIN,CG1/DT35,9751,10429
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,EW14/NS26,2956,11702
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,EW16/NE3/TE17,404,68
2026-05,WEEKDAY,12,TRAIN,CC14,7733,4392
2026-05,WEEKDAY,10,TRAIN,BP7,865,564
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,EW19,1056,4183
2026-05,WEEKDAY,21,TRAIN,EW33,2055,4460
2026-05,WEEKDAY,20,TRAIN,EW28,16896,40946
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,CC28,2533,2026
2026-05,WEEKDAY,0,TRAIN,DT21,244,307
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,CC5,75,6
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,NE11,8836,10944
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,DT20,3189,3866
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,BP13,764,679
2026-05,WEEKDAY,9,TRAIN,NS5,36096,13266
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,EW16/NE3/TE17,15048,12727
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,CC6,36,18
2026-05,WEEKDAY,21,TRAIN,EW15,47697,8177
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,TE3,4072,7123
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,EW30,2,269
2026-05,WEEKDAY,18,TRAIN,TE13,10578,5746
2026-05,WEEKDAY,14,TRAIN,NS9/TE2,42442,53461
2026-05,WEEKDAY,16,TRAIN,CC4/DT15,22393,13810
2026-05,WEEKDAY,19,TRAIN,BP4,2173,4227
2026-05,WEEKDAY,15,TRAIN,SE5,3392,2776
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,NE11,10651,9093
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,CC20,2756,3222
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,SW4,637,2361
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,TE13,2842,2534
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,CC11,2811,4092
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,EW22,4117,3513
2026-05,WEEKDAY,7,TRAIN,EW32,6109,34735
2026-05,WEEKDAY,12,TRAIN,PE7,3563,2812
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,EW17,14235,17334
2026-05,WEEKDAY,6,TRAIN,CE1/DT16,6494,23309
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,NE7/DT12,19161,34282
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,CG2,18505,14574
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,PE3,1063,4198
2026-05,WEEKDAY,6,TRAIN,NS7,62596,15013
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,DT22,7231,8255
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,TE29,2127,823
2026-05,WEEKDAY,21,TRAIN,EW25,5406,15922
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,TE13,2768,2389
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,CC11,4023,3674
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,DT5,1044,4483
2026-05,WEEKDAY,22,TRAIN,NE9,7737,18082
2026-05,WEEKDAY,12,TRAIN,CC3,4750,7828
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,PE7,121,1353
2026-05,WEEKDAY,0,TRAIN,EW27,154,4748
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,PE4,1228,1288
2026-05,WEEKDAY,7,TRAIN,PW1,604,2070
2026-05,WEEKDAY,19,TRAIN,CC3,14313,6728
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,PW1,1922,2501
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,CC12,5468,4546
2026-05,WEEKDAY,11,TRAIN,NE9,22649,13499
2026-05,WEEKDAY,17,TRAIN,DT29,10728,12833
2026-05,WEEKDAY,9,TRAIN,DT4,4016,808
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,PW6,1159,923
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,EW30,1291,462
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,BP3,109,721
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,NS9/TE2,18019,35796
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,NS16,21008,31492
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,PW3,634,156
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,DT7,288,657
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,PW7,903,2460
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,TE4,3689,3366
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,TE5,3340,2035
2026-05,WEEKDAY,19,TRAIN,DT18,40941,9117
2026-05,WEEKDAY,12,TRAIN,SW6,2105,1889
2026-05,WEEKDAY,7,TRAIN,NE12/CC13,109198,59485
2026-05,WEEKDAY,16,TRAIN,NS16,37257,46463
2026-05,WEEKDAY,15,TRAIN,TE19,8779,4026
2026-05,WEEKDAY,7,TRAIN,CC5,2889,5373
2026-05,WEEKDAY,21,TRAIN,NS13,36602,61402
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,TE22,7807,925
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,NS5,11938,21649
2026-05,WEEKDAY,13,TRAIN,TE19,7204,12367
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,NS19,23415,24440
2026-05,WEEKDAY,11,TRAIN,BP6/DT1,26817,21878
2026-05,WEEKDAY,11,TRAIN,BP13,1151,716
2026-05,WEEKDAY,0,TRAIN,TE13,22,89
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,PW7,1629,2618
2026-05,WEEKDAY,21,TRAIN,EW11,13388,17774
2026-05,WEEKDAY,12,TRAIN,PE3,5993,4994
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,PW4,3493,2785
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,TE3,8053,6084
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,BP7,485,621
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,EW17,5906,2649
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,NS2,17084,23010
2026-05,WEEKDAY,23,TRAIN,TE4,1227,1602
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,PW2,58,8
2026-05,WEEKDAY,22,TRAIN,DT4,391,2287
2026-05,WEEKDAY,16,TRAIN,TE8,9286,11445
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,SW4,1123,2580
2026-05,WEEKDAY,10,TRAIN,CC10/DT26,13539,11957
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,BP6/DT1,18141,10384
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,PE1,632,3141
2026-05,WEEKDAY,5,TRAIN,BP11,3718,388
2026-05,WEEKDAY,15,TRAIN,EW2/DT32,42792,50954
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,DT28,2399,9417
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,PW7,2625,1346
2026-05,WEEKDAY,15,TRAIN,DT27,7649,6318
2026-05,WEEKDAY,10,TRAIN,NS11,32901,14362
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,CC17/TE9,3905,3666
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,NS23,36612,30979
2026-05,WEEKDAY,12,TRAIN,TE28,4076,3450
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,DT24,2383,2265
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,DT2,725,1032
2026-05,WEEKDAY,19,TRAIN,TE4,7479,8812
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,NE10,7749,6399
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,SW3,1038,845
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,EW14/NS26,9067,1996
2026-05,WEEKDAY,16,TRAIN,EW5,25554,32440
2026-05,WEEKDAY,8,TRAIN,NS2,71200,37234
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,NE9,6979,4887
2026-05,WEEKDAY,11,TRAIN,DT2,3862,1195
2026-05,WEEKDAY,15,TRAIN,CG1/DT35,14487,7491
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,NE10,316,82
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,EW22,1526,3912
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,EW28,20384,10780
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,CG2,8991,15019
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,CC24,5434,5228
2026-05,WEEKDAY,6,TRAIN,EW14/NS26,1966,33915
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,EW28,20054,20146
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,DT7,943,1446
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,PW7,1074,1012
2026-05,WEEKDAY,11,TRAIN,CC27,5041,4626
2026-05,WEEKDAY,6,TRAIN,TE12,1200,5034
2026-05,WEEKDAY,22,TRAIN,CC23,4354,963
2026-05,WEEKDAY,14,TRAIN,NS3,14127,15827
2026-05,WEEKDAY,6,TRAIN,DT18,773,9073
2026-05,WEEKDAY,17,TRAIN,CC24,89039,9832
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,SW6,758,185
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,DT25,3029,1616
2026-05,WEEKDAY,16,TRAIN,NS17/CC15,32612,22678
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,BP2,470,2042
2026-05,WEEKDAY,14,TRAIN,NS18,13112,11790
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,PE6,4179,5155
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,EW5,10718,20335
2026-05,WEEKDAY,0,TRAIN,TE3,62,1463
2026-05,WEEKDAY,9,TRAIN,TE19,2230,78193
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,TE14/NS22,277,327
2026-05,WEEKDAY,17,TRAIN,EW27,79179,104351
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,DT33,872,7077
2026-05,WEEKDAY,20,TRAIN,DT33,6955,29378
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,EW3,10053,10770
2026-05,WEEKDAY,13,TRAIN,TE22,1443,3216
2026-05,WEEKDAY,22,TRAIN,BP5,674,1176
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,TE19,2695,2616
2026-05,WEEKDAY,21,TRAIN,EW8/CC9,52071,26003
2026-05,WEEKDAY,17,TRAIN,NE18,27273,16922
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,PE5,5001,1514
2026-05,WEEKDAY,11,TRAIN,EW24/NS1,31203,57788
2026-05,WEEKDAY,12,TRAIN,NS7,16688,13610
2026-05,WEEKDAY,13,TRAIN,EW27,32917,35058
2026-05,WEEKDAY,0,TRAIN,DT28,26,797
2026-05,WEEKDAY,6,TRAIN,BP7,3073,563
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,SE4,3377,1883
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,BP12,1384,185
2026-05,WEEKDAY,16,TRAIN,EW32,8149,2297
2026-05,WEEKDAY,7,TRAIN,EW3,38764,23762
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,EW21/CC22,12106,11874
2026-05,WEEKDAY,8,TRAIN,BP10,6808,1950
2026-05,WEEKDAY,6,TRAIN,PE5,13593,1771
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,EW23,31870,28238
2026-05,WEEKDAY,10,TRAIN,DT25,3088,2001
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,CC24,6213,3463
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,NE15,6505,19634
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,NE4/DT19,10145,4953
2026-05,WEEKDAY,17,TRAIN,NS16,55883,76748
2026-05,WEEKDAY,20,TRAIN,PE6,4687,8199
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,CC28,2416,2628
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,CC21,7328,7351
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,NS14,4408,789
2026-05,WEEKDAY,23,TRAIN,NE14,1843,16628
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,NE5,9973,11796
2026-05,WEEKDAY,16,TRAIN,CC16,11351,6462
2026-05,WEEKDAY,0,TRAIN,CC25,13,163
2026-05,WEEKDAY,8,TRAIN,NS18,39148,22442
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,CC8,922,603
2026-05,WEEKDAY,5,TRAIN,EW17,4268,311
2026-05,WEEKDAY,12,TRAIN,TE29,2839,2084
2026-05,WEEKDAY,20,TRAIN,BP7,483,1432
2026-05,WEEKDAY,14,TRAIN,SE3,2285,2914
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,NS12,10675,11442
2026-05,WEEKDAY,15,TRAIN,NS2,20269,27081
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,EW31,2292,3079
2026-05,WEEKDAY,12,TRAIN,TE6,10111,5955
2026-05,WEEKDAY,18,TRAIN,NE16/STC,60762,147467
2026-05,WEEKDAY,16,TRAIN,TE23,2328,4209
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,PW5,3475,427
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,NE13,20125,14067
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,EW2/DT32,38820,46237
2026-05,WEEKDAY,5,TRAIN,NS18,3896,657
2026-05,WEEKDAY,16,TRAIN,DT4,1856,2910
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,EW12/DT14,55060,44539
2026-05,WEEKDAY,5,TRAIN,EW16/NE3/TE17,1602,259
2026-05,WEEKDAY,18,TRAIN,TE5,12999,19244
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,SE2,629,3369
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,EW31,1902,1205
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,NE15,19493,7046
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,TE12,14,21
2026-05,WEEKDAY,14,TRAIN,TE22,1522,3491
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,EW28,1527,11038
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,EW24/NS1,63585,62947
2026-05,WEEKDAY,9,TRAIN,EW23,52866,46023
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,SW2,3340,2432
2026-05,WEEKDAY,17,TRAIN,NS28,3488,2294
2026-05,WEEKDAY,16,TRAIN,SW6,2016,3653
2026-05,WEEKDAY,22,TRAIN,NS11,11446,44273
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,NS3,15500,9068
2026-05,WEEKDAY,20,TRAIN,NS4/BP1,25588,52112
2026-05,WEEKDAY,0,TRAIN,DT2,3,309
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,NS16,20223,14156
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,SE5,1645,1989
2026-05,WEEKDAY,20,TRAIN,DT17,26294,4206
2026-05,WEEKDAY,22,TRAIN,CC16,3400,4463
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,SW6,1251,1625
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,BP4,810,987
2026-05,WEEKDAY,17,TRAIN,SW6,3083,4518
2026-05,WEEKDAY,18,TRAIN,NS24/NE6/CC1,81419,69753
2026-05,WEEKDAY,6,TRAIN,NS4/BP1,62625,39151
2026-05,WEEKDAY,21,TRAIN,CC8,3925,6579
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,BP12,1459,1201
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,DT33,8748,4043
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,SW4,1637,2078
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,DT3,4785,4659
2026-05,WEEKDAY,12,TRAIN,BP6/DT1,31092,27855
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,EW27,22966,19164
2026-05,WEEKDAY,5,TRAIN,DT21,80,2
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,NS21/DT11,34265,34525
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,DT31,4393,4650
2026-05,WEEKDAY,11,TRAIN,NS2,20365,15380
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,DT20,921,4788
2026-05,WEEKDAY,12,TRAIN,NS11,27772,21106
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,TE27,3357,3630
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,EW32,3889,1154
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,TE5,4094,3661
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,SW6,1347,1793
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,CC14,2891,1605
2026-05,WEEKDAY,0,TRAIN,PW5,15,494
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,CC26,1781,1542
2026-05,WEEKDAY,16,TRAIN,PW5,2591,3195
2026-05,WEEKDAY,18,TRAIN,PW6,1624,4030
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,NE7/DT12,31349,31477
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,NE1/CC29,536,19
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,EW17,9637,14418
2026-05,WEEKDAY,20,TRAIN,TE5,4876,8517
2026-05,WEEKDAY,7,TRAIN,SE1,12595,11465
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,EW30,1844,838
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,BP13,733,654
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,DT18,1222,4542
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,TE27,908,3121
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,NE9,12928,9668
2026-05,WEEKDAY,12,TRAIN,CC12,7248,4621
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,EW11,6420,4887
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,DT10,842,1391
2026-05,WEEKDAY,0,TRAIN,NS3,215,2021
2026-05,WEEKDAY,18,TRAIN,NE10,35665,37504
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,DT17,86,76
2026-05,WEEKDAY,10,TRAIN,PE6,7688,5415
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,NS8,15118,6971
2026-05,WEEKDAY,5,TRAIN,TE3,4390,556
2026-05,WEEKDAY,14,TRAIN,EW32,2428,1686
2026-05,WEEKDAY,9,TRAIN,BP12,3761,1089
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,DT24,2848,2310
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,NS9/TE2,39492,40798
2026-05,WEEKDAY,13,TRAIN,PE1,4329,4220
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,CC6,1514,4611
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,EW20,7637,7811
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,TE24,1928,2932
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,TE26,10827,11311
2026-05,WEEKDAY,6,TRAIN,PW4,8026,821
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,NS17/CC15,19730,8548
2026-05,WEEKDAY,22,TRAIN,TE22,3317,399
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,CC2,577,1787
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,NS10,2354,14623
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,CC8,2669,1980
2026-05,WEEKDAY,15,TRAIN,DT20,3699,4445
2026-05,WEEKDAY,13,TRAIN,TE15,13830,10520
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,SW2,3155,2312
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,TE11,2878,2677
2026-05,WEEKDAY,13,TRAIN,DT21,8165,7392
2026-05,WEEKDAY,0,TRAIN,CC5,14,77
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,TE8,64,26
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,NS5,20556,9140
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,CC5,4078,2896
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,TE15,7730,7625
2026-05,WEEKDAY,5,TRAIN,CC7,1245,135
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,TE15,6504,7775
2026-05,WEEKDAY,22,TRAIN,EW8/CC9,28193,19467
