YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-03,WEEKDAY,12,TRAIN,CC24,31890,30959
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,NS16,19117,22040
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,CC2,75,242
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,DT33,9037,7438
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,EW2/DT32,29804,31528
2026-03,WEEKDAY,9,TRAIN,SW8,3303,1614
2026-03,WEEKDAY,7,TRAIN,BP6/DT1,147690,69123
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,CC11,6625,6010
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,CC14,2933,3203
2026-03,WEEKDAY,21,TRAIN,NE10,10366,19689
2026-03,WEEKDAY,15,TRAIN,NS21/DT11,54019,60177
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,PE7,2385,1714
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,DT10,2068,1765
2026-03,WEEKDAY,20,TRAIN,NS24/NE6/CC1,59743,23188
2026-03,WEEKDAY,22,TRAIN,CC28,1149,4183
2026-03,WEEKDAY,20,TRAIN,NS8,13670,25504
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,NS14,9743,3036
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,NS14,3094,505
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,DT17,26,1
2026-03,WEEKDAY,16,TRAIN,BP3,3432,4929
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,EW25,6218,3670
2026-03,WEEKDAY,21,TRAIN,DT20,7468,5448
2026-03,WEEKDAY,19,TRAIN,CC28,4102,8817
2026-03,WEEKDAY,21,TRAIN,DT30,2621,14608
2026-03,WEEKDAY,5,TRAIN,EW25,10269,512
2026-03,WEEKDAY,21,TRAIN,EW3,10239,24111
2026-03,WEEKDAY,18,TRAIN,PE5,6444,17291
2026-03,WEEKDAY,15,TRAIN,EW27,38483,46024
2026-03,WEEKDAY,9,TRAIN,SE4,6748,3249
2026-03,WEEKDAY,14,TRAIN,NS2,23817,25869
2026-03,WEEKDAY,23,TRAIN,BP11,104,1355
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,NS27/CE2/TE20,1403,2279
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,CE1/DT16,28706,33595
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,BP10,971,227
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,TE7,939,2555
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,EW19,8329,7816
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,TE25,1918,1344
2026-03,WEEKDAY,22,TRAIN,NS9/TE2,27628,65496
2026-03,WEEKDAY,22,TRAIN,BP10,735,3293
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,CC28,465,1912
2026-03,WEEKDAY,5,TRAIN,NE8,1290,86
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,PE7,4,288
2026-03,WEEKDAY,13,TRAIN,DT8,9488,5225
2026-03,WEEKDAY,17,TRAIN,TE23,4077,6819
2026-03,WEEKDAY,16,TRAIN,DT4,2112,3263
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,DT22,5471,7433
2026-03,WEEKDAY,19,TRAIN,CC20,6025,11896
2026-03,WEEKDAY,13,TRAIN,TE15,15260,11977
2026-03,WEEKDAY,11,TRAIN,SW8,3002,1199
2026-03,WEEKDAY,22,TRAIN,DT18,14322,2522
2026-03,WEEKDAY,21,TRAIN,CG1/DT35,20290,4889
2026-03,WEEKDAY,11,TRAIN,CC19/DT9,7407,7559
2026-03,WEEKDAY,13,TRAIN,TE19,8233,14307
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,CC4/DT15,398,3200
2026-03,WEEKDAY,19,TRAIN,CC16,10241,14189
2026-03,WEEKDAY,18,TRAIN,NE10,41955,43615
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,NE14,5382,19110
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,NE13,12874,13861
2026-03,WEEKDAY,19,TRAIN,SW5,7384,18751
2026-03,WEEKDAY,13,TRAIN,NE10,17525,16256
2026-03,WEEKDAY,8,TRAIN,CC3,1551,14459
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,EW21/CC22,11794,11883
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,NS24/NE6/CC1,20589,24624
2026-03,WEEKDAY,15,TRAIN,CC12,9126,7017
2026-03,WEEKDAY,17,TRAIN,SE1,6935,7184
2026-03,WEEKDAY,9,TRAIN,TE28,7719,2794
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,EW23,9143,17156
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,NS7,14458,16077
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,EW18,4759,7814
2026-03,WEEKDAY,21,TRAIN,TE27,1676,8044
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,EW9,12539,11103
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,DT20,2424,2774
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,CC16,3356,2296
2026-03,WEEKDAY,6,TRAIN,SW5,13584,2541
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,TE15,5542,6170
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,EW24/NS1,20578,41067
2026-03,WEEKDAY,13,TRAIN,TE8,11331,10228
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,SW8,11,98
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,SW2,40,133
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,EW5,16122,20531
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,EW9,14887,16649
2026-03,WEEKDAY,21,TRAIN,TE1,5988,3729
2026-03,WEEKDAY,22,TRAIN,NS5,8748,32541
2026-03,WEEKDAY,11,TRAIN,EW11,19534,15975
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,BP13,720,605
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,TE22,861,3923
2026-03,WEEKDAY,12,TRAIN,NS13,44793,41019
2026-03,WEEKDAY,16,TRAIN,PE7,3910,5623
2026-03,WEEKDAY,7,TRAIN,TE26,12137,6659
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,SE3,1689,1173
2026-03,WEEKDAY,13,TRAIN,EW3,18083,16487
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,SW1,128,308
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,TE14/NS22,46605,15820
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,CC16,3167,2701
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,PE6,1419,2567
2026-03,WEEKDAY,15,TRAIN,DT8,11485,5687
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,BP5,846,897
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,EW5,17913,9915
2026-03,WEEKDAY,5,TRAIN,SW7,1169,52
2026-03,WEEKDAY,23,TRAIN,DT8,321,1074
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,NS7,11992,9740
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,NE17/PTC,21637,25640
2026-03,WEEKDAY,17,TRAIN,EW26,59567,66973
2026-03,WEEKDAY,5,TRAIN,SE2,3436,95
2026-03,WEEKDAY,6,TRAIN,SW6,8431,1919
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,EW28,15979,6590
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,NE12/CC13,13942,21592
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,PW6,739,679
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,PE6,4102,3553
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,NS8,529,1368
2026-03,WEEKDAY,19,TRAIN,NS28,3280,1300
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,EW7,4919,3018
2026-03,WEEKDAY,21,TRAIN,TE6,4539,20109
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,NS2,260,1808
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,EW11,11378,10949
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,TE5,3223,2123
2026-03,WEEKDAY,15,TRAIN,NS15,18956,11260
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,NS27/CE2/TE20,2242,3442
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,NE11,6829,8496
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,NS25/EW13,48094,6107
2026-03,WEEKDAY,18,TRAIN,TE1,19561,6892
2026-03,WEEKDAY,11,TRAIN,CC16,7031,3661
2026-03,WEEKDAY,6,TRAIN,TE23,2776,1026
2026-03,WEEKDAY,20,TRAIN,DT17,31829,5149
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,PE5,1249,211
2026-03,WEEKDAY,9,TRAIN,CC23,4006,95210
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,PW7,471,1415
2026-03,WEEKDAY,13,TRAIN,NE5,12542,14920
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,EW20,3675,3460
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,SE1,1770,1894
2026-03,WEEKDAY,7,TRAIN,CC16,16024,33079
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,EW11,7771,7903
2026-03,WEEKDAY,21,TRAIN,TE29,1056,4869
2026-03,WEEKDAY,22,TRAIN,CC19/DT9,3709,3055
2026-03,WEEKDAY,23,TRAIN,EW31,198,755
2026-03,WEEKDAY,23,TRAIN,CC11,3531,2279
2026-03,WEEKDAY,6,TRAIN,CC8,4480,5976
2026-03,WEEKDAY,0,TRAIN,NE12/CC13,555,3064
2026-03,WEEKDAY,14,TRAIN,EW20,12167,10776
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,NS12,12309,5010
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,CC2,2231,1975
2026-03,WEEKDAY,21,TRAIN,EW19,8698,22575
2026-03,WEEKDAY,18,TRAIN,EW10,20932,39835
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,PE4,1037,1230
2026-03,WEEKDAY,11,TRAIN,EW17,22998,20924
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,CC11,976,1312
2026-03,WEEKDAY,20,TRAIN,BP9,1252,3803
2026-03,WEEKDAY,11,TRAIN,TE16,8004,5620
2026-03,WEEKDAY,0,TRAIN,CC14,35,298
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,TE12,1264,1162
2026-03,WEEKDAY,21,TRAIN,SW3,685,3254
2026-03,WEEKDAY,12,TRAIN,PW3,776,580
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,EW8/CC9,44501,35145
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,SE1,611,2582
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,NS14,3620,10800
2026-03,WEEKDAY,10,TRAIN,NE5,6685,21691
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,DT7,1790,2145
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,BP10,1692,1288
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,EW2/DT32,31196,36996
2026-03,WEEKDAY,6,TRAIN,EW3,19835,8024
2026-03,WEEKDAY,19,TRAIN,EW33,7383,12617
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,BP5,959,934
2026-03,WEEKDAY,6,TRAIN,BP11,13336,1027
2026-03,WEEKDAY,13,TRAIN,DT6,9246,7161
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,DT10,2588,1139
2026-03,WEEKDAY,6,TRAIN,EW31,6052,12150
2026-03,WEEKDAY,14,TRAIN,DT2,4687,2684
2026-03,WEEKDAY,18,TRAIN,EW20,43345,33057
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,PE3,309,78
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,CC21,6333,4904
2026-03,WEEKDAY,11,TRAIN,BP2,2559,1101
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,NS25/EW13,59365,39245
2026-03,WEEKDAY,12,TRAIN,NS12,18797,11642
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,TE3,1506,5169
2026-03,WEEKDAY,14,TRAIN,EW5,28641,28034
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,BP10,322,1222
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,CC7,1604,2823
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,DT27,4092,3417
2026-03,WEEKDAY,18,TRAIN,CC5,13195,6053
2026-03,WEEKDAY,6,TRAIN,PE2,10033,2467
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,DT6,3146,3186
2026-03,WEEKDAY,16,TRAIN,CC2,6543,3704
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,DT6,1298,2413
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,NS4/BP1,19254,25074
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,BP10,622,102
2026-03,WEEKDAY,16,TRAIN,PW4,4600,5747
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,EW8/CC9,610,109
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,EW26,18326,9372
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,NE12/CC13,31381,31593
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,EW27,12048,6354
2026-03,WEEKDAY,18,TRAIN,DT6,20142,18132
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,TE24,435,1024
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,TE23,1527,1933
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,NE14,10581,4555
2026-03,WEEKDAY,11,TRAIN,NS21/DT11,52689,47504
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,CC26,1191,1407
2026-03,WEEKDAY,6,TRAIN,NS7,66161,16820
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,DT23,972,1121
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,NS28,5,12
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,CC10/DT26,4481,7021
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,NE11,5728,7437
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,NE4/DT19,383,7
2026-03,WEEKDAY,16,TRAIN,PW2,192,166
2026-03,WEEKDAY,0,TRAIN,DT24,32,501
2026-03,WEEKDAY,20,TRAIN,PW3,386,1556
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,CC3,3927,5664
2026-03,WEEKDAY,19,TRAIN,EW21/CC22,63827,33354
2026-03,WEEKDAY,23,TRAIN,PW3,72,386
2026-03,WEEKDAY,22,TRAIN,EW28,12507,30240
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,CC20,3524,2158
2026-03,WEEKDAY,10,TRAIN,CG2,14470,22785
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,TE15,17,10
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,EW21/CC22,7695,6531
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,CC26,1630,1197
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,SW4,1072,2003
2026-03,WEEKDAY,10,TRAIN,DT23,2839,6173
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,DT30,3730,3997
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,NS13,22138,34395
2026-03,WEEKDAY,10,TRAIN,DT17,5210,35433
2026-03,WEEKDAY,8,TRAIN,EW21/CC22,33812,127518
2026-03,WEEKDAY,7,TRAIN,CC28,9948,5716
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,SE3,1934,696
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,EW4,9129,4683
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,CC11,7264,5226
2026-03,WEEKDAY,8,TRAIN,CC23,5171,86973
2026-03,WEEKDAY,17,TRAIN,CE1/DT16,53068,38286
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,NE13,3697,2432
2026-03,WEEKDAY,11,TRAIN,CC12,7763,3058
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,CG1/DT35,3058,1390
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,SW7,502,1479
2026-03,WEEKDAY,5,TRAIN,NS17/CC15,6156,1896
2026-03,WEEKDAY,21,TRAIN,TE19,12547,1820
2026-03,WEEKDAY,0,TRAIN,PE4,85,241
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,TE6,5042,1694
2026-03,WEEKDAY,23,TRAIN,NE5,11010,2612
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,SE5,87,677
2026-03,WEEKDAY,23,TRAIN,TE6,1127,9472
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,NE5,9675,5375
2026-03,WEEKDAY,23,TRAIN,NE4/DT19,18643,8111
2026-03,WEEKDAY,0,TRAIN,EW33,0,229
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,EW30,1079,579
2026-03,WEEKDAY,6,TRAIN,BP6/DT1,62380,27827
2026-03,WEEKDAY,16,TRAIN,DT20,6789,6609
2026-03,WEEKDAY,6,TRAIN,SE4,6604,859
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,NE1/CC29,20779,35541
2026-03,WEEKDAY,0,TRAIN,CC20,19,152
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,SW4,2210,970
2026-03,WEEKDAY,18,TRAIN,TE22,4837,9768
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,NS2,14353,17351
2026-03,WEEKDAY,18,TRAIN,DT2,11128,7525
2026-03,WEEKDAY,16,TRAIN,DT6,10667,7238
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,BP11,62,621
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,EW16/NE3/TE17,6427,6016
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,NS4/BP1,17054,18848
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,NE8,21721,22971
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,NS14,7577,18215
2026-03,WEEKDAY,10,TRAIN,NE18,9704,19332
2026-03,WEEKDAY,9,TRAIN,NS14,61531,19671
2026-03,WEEKDAY,12,TRAIN,NS16,38755,34804
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,CC23,2172,939
2026-03,WEEKDAY,5,TRAIN,EW2/DT32,14672,2510
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,SW3,885,1069
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,EW7,570,83
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,BP7,181,514
2026-03,WEEKDAY,9,TRAIN,EW31,1784,5292
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,DT22,4238,4485
2026-03,WEEKDAY,6,TRAIN,NS24/NE6/CC1,3827,9908
2026-03,WEEKDAY,14,TRAIN,TE26,14187,16013
2026-03,WEEKDAY,15,TRAIN,DT2,5658,2806
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,NE15,4203,1070
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,PW6,56,355
2026-03,WEEKDAY,8,TRAIN,CC8,8611,4396
2026-03,WEEKDAY,12,TRAIN,DT6,7357,6232
2026-03,WEEKDAY,13,TRAIN,DT31,8174,6796
2026-03,WEEKDAY,17,TRAIN,SW6,5459,6115
2026-03,WEEKDAY,20,TRAIN,NE10,13704,22426
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,CC24,5228,3183
2026-03,WEEKDAY,20,TRAIN,DT18,26352,5720
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,NS25/EW13,33550,3523
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,EW23,23467,25793
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,CC14,161,15
2026-03,WEEKDAY,11,TRAIN,BP3,4405,1917
2026-03,WEEKDAY,23,TRAIN,EW14/NS26,21233,2505
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,DT27,1299,3979
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,TE11,2341,1452
2026-03,WEEKDAY,18,TRAIN,SE4,3921,10303
2026-03,WEEKDAY,20,TRAIN,NE13,19283,32918
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,CC25,986,1881
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,DT10,931,1328
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,NS15,5401,6291
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,NS18,7181,7212
2026-03,WEEKDAY,22,TRAIN,EW3,5706,20062
2026-03,WEEKDAY,12,TRAIN,TE7,6851,4800
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,NS2,13618,8571
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,TE7,3223,2662
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,CG2,16602,10666
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,TE24,1439,2377
2026-03,WEEKDAY,0,TRAIN,SW5,186,1103
2026-03,WEEKDAY,0,TRAIN,NS14,1007,5522
2026-03,WEEKDAY,11,TRAIN,CC26,4299,2803
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,NS14,13625,11541
2026-03,WEEKDAY,23,TRAIN,TE14/NS22,17324,5029
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,TE13,2206,2074
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,TE28,2090,2925
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,EW23,25176,23239
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,EW17,12199,8847
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,DT21,4439,3325
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,EW14/NS26,16506,9061
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,SW4,1660,1863
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,TE3,3660,5374
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,NS17/CC15,12654,8912
2026-03,WEEKDAY,23,TRAIN,BP4,174,583
2026-03,WEEKDAY,5,TRAIN,NS3,11581,1219
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,NS11,17846,19222
2026-03,WEEKDAY,17,TRAIN,PE1,4454,6918
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,SW1,48,52
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,TE25,11,0
2026-03,WEEKDAY,5,TRAIN,EW1,10174,456
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,TE1,2518,1710
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,CC20,2175,2692
2026-03,WEEKDAY,8,TRAIN,DT4,10183,1088
2026-03,WEEKDAY,12,TRAIN,NS9/TE2,51626,52688
2026-03,WEEKDAY,9,TRAIN,NE4/DT19,26956,85313
2026-03,WEEKDAY,22,TRAIN,NE4/DT19,44374,16509
2026-03,WEEKDAY,19,TRAIN,EW9,23951,65849
2026-03,WEEKDAY,15,TRAIN,PE1,3175,4185
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,EW24/NS1,13688,20070
2026-03,WEEKDAY,20,TRAIN,NE1/CC29,93161,27114
2026-03,WEEKDAY,21,TRAIN,CC19/DT9,5382,4263
2026-03,WEEKDAY,6,TRAIN,BP9,4910,1572
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,CC11,4292,5236
2026-03,WEEKDAY,22,TRAIN,TE13,2779,2237
2026-03,WEEKDAY,21,TRAIN,CC10/DT26,10808,18345
2026-03,WEEKDAY,15,TRAIN,CC3,6822,4978
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,EW29,5241,4166
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,TE12,1120,849
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,PW6,395,752
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,TE3,5719,3171
2026-03,WEEKDAY,8,TRAIN,EW10,34632,15819
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,CC17/TE9,2927,2584
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,DT28,20,616
2026-03,WEEKDAY,10,TRAIN,EW29,4288,6440
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,TE18,4522,1844
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,NS8,7878,6273
2026-03,WEEKDAY,19,TRAIN,BP8,2574,3276
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,DT2,1010,885
2026-03,WEEKDAY,15,TRAIN,NE15,16291,24620
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,CC2,1449,2509
2026-03,WEEKDAY,14,TRAIN,EW28,22538,17896
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,NS12,1434,223
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,EW4,9356,4620
2026-03,WEEKDAY,16,TRAIN,PE6,9674,9864
2026-03,WEEKDAY,14,TRAIN,SE2,4116,5935
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,SW4,1696,2107
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,BP11,2067,1051
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,TE23,12,3
2026-03,WEEKDAY,16,TRAIN,TE28,3931,6116
2026-03,WEEKDAY,18,TRAIN,NE1/CC29,156504,90324
2026-03,WEEKDAY,10,TRAIN,NS28,3522,3855
2026-03,WEEKDAY,23,TRAIN,CC20,312,1429
2026-03,WEEKDAY,17,TRAIN,SW2,7050,9403
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,DT27,3873,2680
2026-03,WEEKDAY,5,TRAIN,TE15,157,39
2026-03,WEEKDAY,8,TRAIN,PE2,15821,2579
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,EW33,2519,3343
2026-03,WEEKDAY,10,TRAIN,EW10,11622,6320
2026-03,WEEKDAY,6,TRAIN,PW5,6753,1832
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,NE13,5624,11074
2026-03,WEEKDAY,9,TRAIN,CC21,11705,13050
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,EW31,774,1845
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,CG2,13487,8335
2026-03,WEEKDAY,0,TRAIN,CE1/DT16,1627,607
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,SW7,301,1494
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,DT33,774,5933
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,SW6,902,193
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,NE16/STC,11277,4718
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,EW10,8539,9696
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,EW7,3009,8893
2026-03,WEEKDAY,8,TRAIN,NS5,88591,24547
2026-03,WEEKDAY,0,TRAIN,NE15,109,2064
2026-03,WEEKDAY,14,TRAIN,EW12/DT14,64565,64973
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,CC19/DT9,31,152
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,CC25,6,90
2026-03,WEEKDAY,12,TRAIN,NE7/DT12,44649,36283
2026-03,WEEKDAY,23,TRAIN,SW2,540,1725
2026-03,WEEKDAY,14,TRAIN,CC7,4630,4884
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,DT34,2045,978
2026-03,WEEKDAY,21,TRAIN,NS21/DT11,54865,62286
2026-03,WEEKDAY,16,TRAIN,EW16/NE3/TE17,64904,22317
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,NS17/CC15,15218,9002
2026-03,WEEKDAY,21,TRAIN,CC27,7083,991
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,NE10,2182,1428
